id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
67352,France,"Close to the Côtes de Blaye vineyards in the northwest of Bordeaux, Loumelat offers a crisp, fruity 2012. There is a smoky edge from the wood aging as well as black currant fruit that is still young. Acidity cuts through the aftertaste. Drink from 2016.",Cuvée J-J Lesgourgues,89,,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Loumelat 2012 Cuvée J-J Lesgourgues  (Bordeaux),Bordeaux-style Red Blend,Château Loumelat
77448,France,"Part of the large Grand Chais de France group, this estate has been thoroughly renovated. It has produced a ripe, smooth and full-bodied wine with juicy black fruits that overlie the firmer tannic character. With its already attractive fruitiness, it's not a wine for long-term aging Drink from 2018.",,89,35.0,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château Lestage Simon 2013  Haut-Médoc,Bordeaux-style Red Blend,Château Lestage Simon
39796,Spain,"Rooty and sweet smelling, with tobacco, burnt brown sugar and raisin aromas. The palate is thick, stacked and jammy, with raisin, tobacco and candied prune and cherry flavors. Very tasty and sweet but a little flat and old.",Reserva Single Vineyard,87,30.0,Northern Spain,Navarra,,Michael Schachner,@wineschach,Ochoa 2002 Reserva Single Vineyard Red (Navarra),Red Blend,Ochoa
53979,Argentina,"Dark, heavy and foresty on the nose, with astringent cherry and coffee flavors. Sharp in terms of feel, with plenty of leftover acidity on the finish. Tartaric acid is all over this wine.",Cavas de Santos Gran Vino,82,13.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Santos Beck 2003 Cavas de Santos Gran Vino Red (Mendoza),Red Blend,Santos Beck
68869,France,"While there is a herbal character to this wine, its main interest is in the ripe orange and apricot fruits. They cut easily into the acidity and the mineral edge of this attractive ready-to-drink wine.",Justin Monmousseau,86,13.0,Loire Valley,Touraine,,Roger Voss,@vossroger,Monmousseau 2016 Justin Monmousseau Sauvignon Blanc (Touraine),Sauvignon Blanc,Monmousseau
470,France,"Very dry in style, this is a beautifully crisp, tight and taut Champagne. It has citrus and green apple flavors, and is steely in character while also fruity. It could do well with some more bottle age.",Édition Limitée Extra Brut,92,70.0,Champagne,Champagne,,Roger Voss,@vossroger,H. Blin 2003 Édition Limitée Extra Brut  (Champagne),Champagne Blend,H. Blin
96637,US,"The appellation blend from this relatively young but widely regarded property, this offers gravel, wet clay, purple and red fruits and lots of earth tones on the nose. Cranberry and sour-cherry fruit show on the palate, with eucalyptus oil in the midpalate and wet river stones and orange zest on the finish.",,90,42.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,Presqu'ile 2013 Pinot Noir (Santa Maria Valley),Pinot Noir,Presqu'ile
61892,US,"Paso Robles-based Alma Sol reaches into Napa Valley for its Cabernet, with good results. The wine is dry, full-bodied and smooth, with rich flavors of blackberries, currants, dark chocolate and spices. Nice now, after a good decanting, and it should develop bottle complexities over 5–6 years.",,90,45.0,California,Napa Valley,Napa,,,Alma Sol 2009 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Alma Sol
14430,Spain,"Incongruous aromas of buttery oak, graphite and brandied cherry open this blend of 75% Tempranillo and 25% Cabernet Sauvignon. Following the bouquet, this feels thick and creamy, with grabby tannins and resiny stickiness. Overtly oaky flavors of vanilla, maple and chocolate are dominant, while this finishes with heat, heavy oak and stewed berry flavors.",Colección Privada,86,25.0,Central Spain,Vino de la Tierra de Castilla,,Michael Schachner,@wineschach,Montalvo Wilmot 2010 Colección Privada Tempranillo-Cabernet Sauvignon (Vino de la Tierra de Castilla),Tempranillo-Cabernet Sauvignon,Montalvo Wilmot
8038,Spain,"Scratchy, moderately woody aromas of berry fruits are lightly herbal yet direct. This is chunky and wide in feel. Flavors of dark fruits blend with green-herb and rosemary notes, while the finish tastes foresty and lightly herbal. The “five” in the name applies to months in oak.",Give Me Five By Javier Rodriguez,86,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Rodriguez Sanzo 2013 Give Me Five By Javier Rodriguez  (Rioja),Tempranillo,Rodriguez Sanzo
102506,Italy,"Oak-driven aromas convey toast, wood shop, vanilla and a whiff of underbrush. The rich palate delivers cherries marinated in spirits, toasted oak, espresso, pipe tobacco, vanilla and a confectionary note alongside bracing wood tannins. A licorice note marks the finish.",,89,75.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,PianCornello 2010  Brunello di Montalcino,Sangiovese,PianCornello
84029,France,"Creamy aromas predominate on the nose and carry through to a round, rich palate. This is generous, full and bready, with a lot of earthy flavors on the midpalate. While there is balance, there is little fruit and lots of yeasty character.",,88,28.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,@AnneInVino,Sipp Mack 2011 Sparkling (Crémant d'Alsace),Sparkling Blend,Sipp Mack
126821,Italy,"As its name suggests, Hedonis ushers forth opulent and indulgent aromas of chocolate fudge, bright berry and exotic spice. The aromatic intensity is impressive, but the palate is tight, linear and compact. There's a pleasing touch of dried rosemary on the finish. Prestige Wine Imports Corp. —M.L.",Hedonis,90,31.0,Sicily & Sardinia,Sicilia,,,,Feudo Arancio 2007 Hedonis Red (Sicilia),Red Blend,Feudo Arancio
44004,France,"92-94 Barrel sample. Soft, ripe, pineapple and mango flavors. An exotic wine, powerful, but with extreme freshness, touched by honey.",Le Pavillon Blanc du Château Margaux Barrel sample,93,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Margaux 2009 Le Pavillon Blanc du Château Margaux Barrel sample  (Bordeaux Blanc),Bordeaux-style White Blend,Château Margaux
27843,US,"Crisp and clean lines of tart apricot, nectarine, Gala apple and honeysuckle ride a steely frame that characterizes the nose of this wine. Minerality shows first on the sip, but then the wine becomes ripe with apple, pear and peach flavors. A green-apple-rind tartness arises on the finish.",Reserve,86,14.0,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,Angeline 2015 Reserve Chardonnay (Monterey County),Chardonnay,Angeline
110138,US,The lightness of texture and crisp acidity make this Pinot Noir easy to drink now. The raspberry and cola flavors finish clean and dry.,,86,20.0,California,Russian River Valley,Sonoma,,,Pedroncelli 2011 Pinot Noir (Russian River Valley),Pinot Noir,Pedroncelli
129549,US,"Minty cedar rides atop an expansive succulence in this estate wine that impresses in its ability to support grippy tannin and generous fruit. Blackberry and coffee highlight the flavor spectrum, reaching dark, brooding length on the finish.",Walther River Block Estate,93,135.0,California,Rutherford,Napa,Virginie Boone,@vboone,D.R. Stephens 2014 Walther River Block Estate Cabernet Sauvignon (Rutherford),Cabernet Sauvignon,D.R. Stephens
61459,US,"Allowing Zinfandel to take the 60% lead in this marriage with Cabernet Sauvignon, this is an impressive mingling of the two. Black pepper, clove and leathery cigar fuel a high-powered succulence of black and red fruit accented by a smoky drawl.",Howell Mountain,90,80.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Paraduxx 2012 Howell Mountain Red (Napa Valley),Red Blend,Paraduxx
102021,New Zealand,"Riper in style than Ara's Composite bottling, offering straightforward pineapple fruit and a clean, refreshing style. It's nicely balanced, with a mouthwatering finish. Drink now.",Resolute,86,26.0,Marlborough,,,Joe Czerwinski,@JoeCz,Ara 2009 Resolute Sauvignon Blanc (Marlborough),Sauvignon Blanc,Ara
113539,US,"This wine was made by Bordeaux-trained winemaker Denis Malbec and his wife, sommelier May-Britt Malbec. They've sourced some exceptional fruit from the Reichel Vineyard, including some Malbec, with some Cabernet Franc also blended in. Offering big tannins that await the cellar, it is otherwise a juicy wine rich in black and blue berry fruit, as well as a taste of graham cracker and cigar. Enjoy through 2025.",Indulgence Reichel Vineyard,90,75.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Respite 2010 Indulgence Reichel Vineyard Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Respite
101905,Italy,"Purple flowers, ripe berry and tobacco aromas lead the nose on this Sangiovese-based wine. On the smooth, concentrated palate, notes of black pepper, anise and clove accent the core of fleshy black cherry. Velvety tannins provide support. Drink 2016–2020.",Belguardo Bronzone Riserva,89,20.0,Tuscany,Morellino di Scansano,,Kerin O’Keefe,@kerinokeefe,Mazzei 2011 Belguardo Bronzone Riserva  (Morellino di Scansano),Sangiovese,Mazzei
49710,US,"Powerful and elegant aromas of tobacco, dark herbs, cedar and a touch of green pepper keep the nose entertained for quite a while. There's a peppery, meaty character to the palate, with purple fruits arising over time. This one will be even better in a few years.",Estate,91,28.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Zenaida Cellars 2011 Estate Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Zenaida Cellars
61478,US,"A sublime twist of citrus lies at the heart of this light yet complex white, which is refreshing and layered with a subtle bite of underlying oak. From a dry-farmed vineyard maintained by the same family for 30 years, this whole-cluster pressed wine was given time in a majority of stainless steel and neutral French oak. It shines in moderate acidity and tropical flair.",Rte Blanc,90,28.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Clif Family 2015 Rte Blanc Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Clif Family
45887,US,"This is the first Cabernet Sauvignon release from Meomi founder Joe Wagner. Sourced from vineyards across the appellation, it shows simple yet focused dark cherry and chocolate flavors, dusty tannin and subtle oak, within a framework of moderate acidity and ripeness.",,86,45.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Quilt 2014 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Quilt
77640,Germany,"Muscat comes through loud and clear, offering up aromas redolent of oranges, citrus blossom and spice. It's light in body and off-dry, with refreshing fruit flavors of oranges and nectarines. This would make a fine summertime picnic wine.",Neipperger Schlossberg Spätlese,89,34.0,Württemberg,,,Joe Czerwinski,@JoeCz,Grafen Neipperg 2007 Neipperger Schlossberg Spätlese Muskateller (Württemberg),Muskateller,Grafen Neipperg
35007,US,"Emmy is 70% Mourvèdre and 30% Syrah blend. The fruit expression is pure and powerful, an intense burst of raspberry and cranberry, anchored in mineral and chalk. Only neutral oak was used, so the fruit is framed beautifully by the acids and tannins, and it is so pure and resonant that it is hard to believe that this wine won't age beautifully for a decade or more.",Emmy,92,36.0,Washington,Wahluke Slope,Columbia Valley,Paul Gregutt,@paulgwine ,Efeste 2008 Emmy Red (Wahluke Slope),Rhône-style Red Blend,Efeste
117455,France,"This is a ripe wine, concentrated with spice, wood aging as well as the rich fruit of the vintage. Its bold fruits are generous and opulent, demanding aging. The wine comes from one of the best known of the Chassagne premier crus. Drink from 2020.",Morgeot Premier Cru,91,,Burgundy,Chassagne-Montrachet,,Roger Voss,@vossroger,Henri de Villamont 2015 Morgeot Premier Cru  (Chassagne-Montrachet),Chardonnay,Henri de Villamont
46023,US,"Base notes of vanilla, peach and honeysuckle linger on the nose as honeydew and chamomile show in the background. Tangerine, honeysuckle, peach, honeydew and ginger show on the rich palate, with a zip of acidity o the long, tingly finish.",Estate Bottled,88,24.0,Virginia,Monticello,,Carrie Dykes,,Trump 2015 Estate Bottled Viognier (Monticello),Viognier,Trump
5522,Chile,"Latex, earth and briar patch aromas are rough on the nose. Cranberry, red plum, olive and herbal flavors finish a bit sour, with a snappy feel.",,83,8.0,Maule Valley,,,Michael Schachner,@wineschach,Creación 2013 Cabernet Sauvignon (Maule Valley),Cabernet Sauvignon,Creación
16434,France,"This wine is all fruity, juicy Merlot. It's soft, rounded and ripe with flavors of berries and dark plums to give richness. Drink soon, from 2018.",,89,,Bordeaux,Pomerol,,Roger Voss,@vossroger,Château Petit Village 2013  Pomerol,Bordeaux-style Red Blend,Château Petit Village
59635,Spain,"If oaky whites are your thing, this barrel-aged Viura is a good choice. Waxy, floral aromas of gardenia, lilly, cured ham and resiny oak play against white-fruit scents. The palate is not blowsy or resiny, while woody flavors of spice and white pepper accent core flavors of peach and baked apple.",Vetiver Vendimia,88,14.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Ontañón 2012 Vetiver Vendimia Viura (Rioja),Viura,Bodegas Ontañón
95981,France,"Fresh and creamily fruity, this well-made, balanced wine features a touch of honey and almonds as well as bright, crisp acidity. The 100% Chardonnay in the wine gives a ripe and round aftertaste.",Gabriel Brut,87,22.0,Loire Valley,Crémant de Loire,,Roger Voss,@vossroger,Domaine du Vieil Orme NV Gabriel Brut Chardonnay (Crémant de Loire),Chardonnay,Domaine du Vieil Orme
123695,US,"You're not reading the vintage wrong: this unique release was just recently discovered lurking in the back of the winery warehouse. Talk about extended tirage! It's in remarkably good condition, biscuity and amazingly fresh. It does show some darkening of hue, and medium-bodied flavors of brioche, cream and toast.",Blanc de Noir,90,58.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Duck Pond 1996 Blanc de Noir Pinot Noir (Willamette Valley),Pinot Noir,Duck Pond
2760,Chile,"Forced, candied aromas of chocolaty oak and herbal, slightly weedy berry fruits feed into a chunky, blocky, creamy palate with saucy berry flavors combined with minty, top-heavy oak. The finish tastes minty, lactic and oaky, with heat.",Classic Series,84,13.0,Colchagua Costa,,,Michael Schachner,@wineschach,Montes 2014 Classic Series Merlot (Colchagua Costa),Merlot,Montes
97208,US,"Touches of vanilla accent flavors of freshly pressed apples and pears in this bold, full-bodied wine. Piercing lemon acidity adds freshness to the palate, but the finish is a bit warming overall.",,86,20.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,One Woman 2010 Chardonnay (North Fork of Long Island),Chardonnay,One Woman
94894,US,"Quite dark, smoky and well along the path to full maturity, the fruit in this single-vineyard Cab is initially overshadowed completely by scents of charred wood. The soft cherry fruit seems wrapped—indeed soaked—in barrel flavors. With substantial breathing time, the fruit comes up and the tannins subside, at least enough to accompany a grilled steak or burger.",Echo West Vineyard,87,53.0,Oregon,Columbia Valley (OR),Oregon Other,Paul Gregutt,@paulgwine ,Sno Road 2009 Echo West Vineyard Cabernet Sauvignon (Columbia Valley (OR)),Cabernet Sauvignon,Sno Road
91289,Spain,"Leathery, earthy berry aromas are generic but good. This is more acidic and narrow in the mouth than the aromas suggest, with tart flavors of raspberry and red plum. A lightly herbal, snappy feeling finish ends with a note of bitterness.",Joven,85,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Señorio de Valdiestro 2013 Joven  (Rioja),Tempranillo Blend,Señorio de Valdiestro
74748,US,"With a strong foundation of oak, this well-made wine broods in grippy tannin and black cherry fruit, imparting muscular highlights of leather and tobacco. As it finds its way to a seamless lengthy finish, accents of chocolate-covered espresso beans play on.",,90,60.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Flambeaux 2014 Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Flambeaux
29925,Argentina,"Melon and citrus aromas are clean and easy, not pungent. This feels good, with limited but solid white-grapefruit and orange flavors. A dry juicy finish tastes mildly bitter but isn't too severe.",Reserva,86,10.0,Mendoza Province,Uco Valley,,Michael Schachner,@wineschach,Finca la Celia 2016 Reserva Pinot Grigio (Uco Valley),Pinot Grigio,Finca la Celia
66844,France,"This wine is structured and full of tannin. It is dry, firm, the fruit still buried behind the dense texture. Hints of potential juiciness show the potential of the ripe wine that will come. Drink from 2018.",Cuvée Lampe de Méduse,89,28.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château Sainte Roseline 2013 Cuvée Lampe de Méduse Red (Côtes de Provence),Provence red blend,Château Sainte Roseline
59923,France,"From parcels of old vines, a smooth, wood- influenced wine. Flavors of ripe yellow fruits emerge from the vanilla toast character. It is rich, velvet textured, feeling opulent.",Cuvée Prestige,89,24.0,Burgundy,Saint-Véran,,Roger Voss,@vossroger,Roger Lassarat 2008 Cuvée Prestige  (Saint-Véran),Chardonnay,Roger Lassarat
82431,US,"Smells and tastes overoaked, with toothpicky vanilla and smoky char notes. The amount of new French wood was 50%. The jammy raspberry, cherry and currant fruit just isn't intense or complex enough to support all that weight. Drink now.",Durell Vineyard,86,44.0,California,Sonoma Coast,Sonoma,,,Pali 2008 Durell Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Pali
78249,Spain,"Dark and savory more than jumpy and candied, and with that this is more serious than most everyday Spanish Garnachas. The palate is pumped up and ripe, with dark berry, black plum and licorice flavors. Along the way a hint of herb and tomato are noticeable, but for the most part this is well-comported, round-bodied Grenache.",,87,12.0,Central Spain,La Mancha,,Michael Schachner,@wineschach,Finca Antigua 2006 Garnacha (La Mancha),Garnacha,Finca Antigua
84637,France,This powerful and rich wine wants to be sweet but is bone dry. Hints of honey accompany opulent ripe peach and spiced pear flavors. The balance of the acidity is crisp and refreshing. Drink from 2017.,Sève d'Automne,92,35.0,Southwest France,Jurançon Sec,,Roger Voss,@vossroger,Domaine Cauhapé 2013 Sève d'Automne  (Jurançon Sec),Gros and Petit Manseng,Domaine Cauhapé
72121,Italy,"Ocone's organic Greco offers a sweet-smelling, floral nose with aromas of honeysuckle, jasmine and citrus blossom. You can taste some of its natural mineral nuances behind its pulpy peach tones.",,86,16.0,Southern Italy,Taburno,,,,Ocone 2007 Greco (Taburno),Greco,Ocone
29084,Austria,"Nose and palate are a fortuitous blend of lemon freshness and mirabelle ripeness. This is slender and fresh, fragrant and fruity with a whistle-clean finish and a real power to refresh and revive.",Nussberg Gemischter Satz,90,23.0,Vienna,,,Anne Krebiehl MW,@AnneInVino,Hajszan Neumann 2014 Nussberg Gemischter Satz White (Vienna),Austrian white blend,Hajszan Neumann
34597,US,"Dark in color and meaty, this stainless-steel-fermented wine is made from Pinot Gris grapes from the Rocky Hill Vineyard and Pinot Noir grapes from Gold Rock Vineyard. Together, they offer a crisp interpretation of strawberry, watermelon and peach, finishing light and bright.",,90,28.0,California,Sonoma Mountain,Sonoma,Virginie Boone,@vboone,Stewart Cellars 2016 Rosé (Sonoma Mountain),Rosé,Stewart Cellars
53108,US,"Sweet tannins support this wine's cassis and cherry flavors, accented with sage and dried herb. With a dry, puckering mouthfeel, it's boldly ripe and brawny, showing persistent toasty oak scents.",Circle R Vineyard,88,79.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Prime Solum 2013 Circle R Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Prime Solum
13827,Italy,"Ripe fruit aromas of cherry and blackberry jam appear on the nose and give this wine a sunny personality. Make no mistake, this is an easy, decidedly un-complex wine, but it is fun and refreshing to drink over an informal meal with family and friends.",Terre delle Fornaci,84,,Tuscany,Chianti Colli Fiorentini,,,,La Colombaia 2006 Terre delle Fornaci  (Chianti Colli Fiorentini),Sangiovese,La Colombaia
6567,US,"Dark berries and sweet baking-spice tones carry the nose. The medium-bodied palate brings juicy blackberry flavors showing mild concentration, supported by soft tannins.",Paulo Limited Edition,85,44.0,Texas,Texas,,Alexander Peartree,,Messina Hof 2012 Paulo Limited Edition Primitivo (Texas),Primitivo,Messina Hof
10594,Argentina,"Raspberry, cherry and plum aromas are fresh but a bit raw. Racy and clean on the palate, it has ripe, sweet-leaning flavors of blackberry and cherry. A slightly oaky, resiny finish with a chocolate flavor is appropriate.",,87,14.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Cupcake 2011 Malbec (Mendoza),Malbec,Cupcake
48573,Italy,"This is a blockbuster Brunello that delivers pleasure and intensity on multiple levels. The aromas are deep and penetrating with an emphasis on cherry, forest berry, pressed violets, cola and balsam notes. The delivery is direct and generous and the mouthfeel boasts excellent length, density and persistency. The tannins are still tight. Wait a few more years to drink it.",,93,,Tuscany,Brunello di Montalcino,,,,Poggiarellino 2005  Brunello di Montalcino,Sangiovese Grosso,Poggiarellino
47390,France,"From one of the small wine areas close to Chablis, this delicious, steely, crisp wine has fine acidity and a tight texture. It's cool, fresh and refreshing with a light, dancing aftertaste.",Vézelay,87,20.0,Burgundy,Chablis,,Roger Voss,@vossroger,Simonnet-Febvre 2012 Vézelay  (Chablis),Chardonnay,Simonnet-Febvre
54835,Italy,"Here is a bigger, broader style of Italian rosé (made from a blend of Primitivo, Aglianico and Syrah) with thick aromas of raspberry, blueberry, mature peach and almond. Its color is bright pink and the wine offers a playful note of sour cherry on the close.",Passerose,85,15.0,Southern Italy,Puglia,,,,Feudi di Terra d'Otranto 2007 Passerose Rosé (Puglia),Rosé,Feudi di Terra d'Otranto
5328,US,"At first this comes across as being a bit heavy, yeasty and tight. With time, however, this should be full of bramble-fruit flavors. This is a well-crafted wine, with structure and elegance that should start to show in 3–5 years.",Methode Ancienne,87,30.0,California,El Dorado,Sierra Foothills,Virginie Boone,@vboone,Miraflores 2009 Methode Ancienne Syrah (El Dorado),Syrah,Miraflores
12245,Italy,"The perfect picnic wine? Bold, floral and berry aromas, black cherry fruit, and some light tannins will make this the most versatile wine in your hamper this summer. This blend of Nero d'Avola and Nerello Mascalese is grown specifically for rose production--it is not a saignee used to increase the concentration of the estate's reds.",Rose di Regaleali,90,11.0,Sicily & Sardinia,Sicilia,,,,Tasca d'Almerita 2001 Rose di Regaleali Rosé (Sicilia),Rosé,Tasca d'Almerita
96482,Spain,"Briny tropical-fruit aromas suggest pickles and cactus. This is chunky in build, with citrusy acidity. Briny citrus flavors cannot be further defined, while citric acidity keeps this fresh through the finish.",,85,20.0,Spanish Islands,Lanzarote,,Michael Schachner,@wineschach,El Grifo 2014 Malvasia (Lanzarote),Malvasia,El Grifo
76292,US,"This wine has rich, almost sweet fruit aromas and vivid fruit flavors generously accented by clove, cinnamon and other spicy oak influences. The wine has full body, firm and supportive tannins and a lingering spiced-fruit finish. Best drink it after 2018 when the flavors will have married together.",Weir Vineyard,92,58.0,California,Yorkville Highlands,North Coast,Jim Gordon,@gordone_cellars,Williams Selyem 2013 Weir Vineyard Pinot Noir (Yorkville Highlands),Pinot Noir,Williams Selyem
21733,US,"This is a simple wine with upfront pineapple, lime, peach and honeysuckle flavors and smooth acidity.",,84,20.0,California,California,California Other,,,Spann Vineyards 2011 Chardonnay-Viognier (California),Chardonnay-Viognier,Spann Vineyards
32315,France,"It must be the older vines, but compared to the simpler version of this wine, this has a firm structure of apple skins that goes well with the clean taste, the mouth-wateringly fresh acidity and green plum fruits.",Domaine Sainte-Claire Vieilles Vignes,88,,Burgundy,Chablis,,Roger Voss,@vossroger,Jean-Marc Brocard 2005 Domaine Sainte-Claire Vieilles Vignes  (Chablis),Chardonnay,Jean-Marc Brocard
115106,US,"What a surprise to find that this Riesling is bone dry. It boasts complex flavors of mineral, lime, Meyer lemon and orange zest, with fantastic acidity that awakens the palate and prepares it for food.",Kick On Ranch,88,24.0,California,Santa Barbara County,Central Coast,,,Ojai 2010 Kick On Ranch Riesling (Santa Barbara County),Riesling,Ojai
29369,US,"This wine is relatively full bodied and ripe tasting, while also backed up by enough acidity to keep it refreshing. It tastes like crisp green apples with a hint of fresh herbs.",Musque,87,20.0,California,Big Valley District-Lake County,,Jim Gordon,@gordone_cellars,Boatique 2014 Musque Sauvignon Blanc (Big Valley District-Lake County),Sauvignon Blanc,Boatique
104184,Italy,"Made from Sangiovese, this refreshing rosé has floral aromas of iris and white violet. The palate offers strawberry, crushed cherry and pink grapefruit flavors. Thanks to its crisp nature, this would work wonderfully with pizza.",Rosé,87,16.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Casalvento Radda 2012 Rosé Sangiovese (Toscana),Sangiovese,Casalvento Radda
88992,Austria,"All the characteristic pepperiness of Zweigelt swings enticingly on nose and palate of this fresh-faced wine. This is medium bodied, fruit-driven and made incredibly appetizing by white pepper notes that pervade and complement the cherry fruit. Vibrant fruit singles this out.",,90,18.0,Thermenregion,,,Anne Krebiehl MW,@AnneInVino,Johanneshof Reinisch 2013 Zweigelt (Thermenregion),Zweigelt,Johanneshof Reinisch
112963,France,"Light and bright, this is a perfumed wine. Its very present acidity is underpinned by spice, red-currant fruits and a tangy, tangerine aftertaste. Drink now.",,86,15.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château le Grand Verdus 2016 Rosé (Bordeaux Rosé),Rosé,Château le Grand Verdus
98752,US,"A big, full-bodied Cabernet, dry and smooth in tannins, with blackberry, blueberry and oak flavors. There's an earthiness that grounds this wine, making it less flamboyant than a Napa Cab, but food friendly and easy to drink.",,88,35.0,California,Dry Creek Valley,Sonoma,,,VC Cellars 2009 Cabernet Sauvignon (Dry Creek Valley),Cabernet Sauvignon,VC Cellars
37102,South Africa,"Aromas of yellow peach, melon and fresh straw pave the path on the nose of this wine. The palate takes a surprising turn, with bright, zippy acidity and a bitter, pithy lime flavor that lingers through and lends a light texture to the finish. Drink now–2018.",,87,18.0,Western Cape,,,Lauren Buzzeo,@laurbuzz,Mulderbosch 2015 Sauvignon Blanc (Western Cape),Sauvignon Blanc,Mulderbosch
101677,US,"This wine has a classic personality: round and soft in tannin, with a chalkiness lurking behind herbal tobacco leaf, tomato, cedar and rose notes. Full-bodied, it doesn't hold back on ripeness but displays more savory character than fruit.",Estate,90,155.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Hestan 2012 Estate Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hestan
50794,US,"There's a tug of unripeness that shows up in this Pinot Noir, like a cross of mushrooms, green herbs and asparagus. Yet it has some good cherry and red currant sweetness, the alcohol is nice and low and the acidity is mouthwatering. Drink it now after a few minutes of chilling in the fridge.",Precocious,86,60.0,California,Santa Barbara County,Central Coast,,,Babcock 2011 Precocious Pinot Noir (Santa Barbara County),Pinot Noir,Babcock
20273,New Zealand,"Few wineries in Central Otago devote much time or energy to Sauvignon Blanc, so it's nice to try one on occasion. This is pungent and boxwood-like on the nose, but the flavors are less aggressive, more white grapefruit and celery stalk. There's ample weight and a crisp, refreshing finish.",,88,26.0,Central Otago,,,Joe Czerwinski,@JoeCz,Peregrine 2014 Sauvignon Blanc (Central Otago),Sauvignon Blanc,Peregrine
112097,France,"The neglected other white grape of Burgundy, Aligoté proves its quality and accessibility in this wine that's fresh, fruity and crisp. Full of green fruits, it's touched by apricots and finished with sunshine. Drink now.",,86,23.0,Burgundy,Bourgogne Aligoté,,Roger Voss,@vossroger,Alex Gambal 2013  Bourgogne Aligoté,Aligoté,Alex Gambal
116935,US,"Juicy sweet on the nose and palate, this semidry Gewürztraminer is likeable for its unabashed fruit forwardness. Sweet peach and melon candy flavors finish a bit on the confected side with a swirl of perfumy florals.",,84,14.0,New York,New York,New York Other,Anna Lee C. Iijima,,Thousand Islands Winery 2010 Gewürztraminer (New York),Gewürztraminer,Thousand Islands Winery
30927,US,"Stark has nailed the essence of Barbera in this wine—it's juicy, textured, balanced, fruity and yes, delicious. Awash in bright blackberry and red cherry fruit, it'll go down easy with food or without, a delightful addition to the bounty of Sierra Foothills Barbera from a Healdsburg-based producer.",Damiano Vineyard,91,34.0,California,Sierra Foothills,Sierra Foothills,Virginie Boone,@vboone,Stark 2012 Damiano Vineyard Barbera (Sierra Foothills),Barbera,Stark
77672,Italy,"This opens up with a heady fragrance of apricot and Spanish broom. The palate offers fleshy peach and juicy lemon flavors, along with notes of pineapple and almond that support the wine's bright acidity.",Villa Torre,88,14.0,Central Italy,Verdicchio dei Castelli di Jesi Classico Superiore,,Kerin O’Keefe,@kerinokeefe,Tenuta di Tavignano 2012 Villa Torre  (Verdicchio dei Castelli di Jesi Classico Superiore),Verdicchio,Tenuta di Tavignano
99981,France,"A satisfyingly rich wine, with dusty tannins and a chunky, fruity structure. It has plenty of the typical black currant flavors of 2008, spiced with new wood. Ripe enough to drink now, but it will age.",,88,16.0,Bordeaux,Haut-Médoc,,Roger Voss,@vossroger,Château Trois Moulins 2008  Haut-Médoc,Bordeaux-style Red Blend,Château Trois Moulins
87052,Italy,"Scorched earth, dry underbrush and chopped aromatic herb aromas lift out of the glass. The lean palate is rather evolved, showing dried cherry, espresso and a hint of anise alongside fine-grained tannins.",,86,32.0,Tuscany,Rosso di Montalcino,,Kerin O’Keefe,@kerinokeefe,Terralsole 2012  Rosso di Montalcino,Sangiovese,Terralsole
